tool,provider,algorithm_id,display_name,group,detection_method
Python,cv2,cv2.HOGDescriptor.compute,"compute(img[, winStride[, padding[, locations]]]) -> descriptors",OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.computeGradient,"computeGradient(img, grad, angleOfs[, paddingTL[, paddingBR]]) -> grad, angleOfs",OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.detect,"detect(img[, hitThreshold[, winStride[, padding[, searchLocations]]]]) -> foundLocations, weights",OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.detectMultiScale,"detectMultiScale(img[, hitThreshold[, winStride[, padding[, scale[, groupThreshold[, useMeanshiftGrouping]]]]]]) -> foundLocations, foundWeights",OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.getDaimlerPeopleDetector,getDaimlerPeopleDetector() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.getDefaultPeopleDetector,getDefaultPeopleDetector() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.getDescriptorSize,getDescriptorSize() -> retval,OpenCV Features,class_methods
Python,cv2,cv2.HOGDescriptor.getWinSigma,getWinSigma() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.load,"load(filename[, objname]) -> retval",OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.save,"save(filename[, objname]) -> None",OpenCV General,class_methods
Python,cv2,cv2.HOGDescriptor.setSVMDetector,setSVMDetector(svmdetector) -> None,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.computeDistance,"computeDistance(contour1, contour2) -> retval",OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.getDistanceFlag,getDistanceFlag() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.getRankProportion,getRankProportion() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.read,read(fn) -> None,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.setDistanceFlag,setDistanceFlag(distanceFlag) -> None,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.setRankProportion,setRankProportion(rankProportion) -> None,OpenCV General,class_methods
Python,cv2,cv2.HausdorffDistanceExtractor.write,write(fs) -> None,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.buildCostMatrix,"buildCostMatrix(descriptors1, descriptors2[, costMatrix]) -> costMatrix",OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.getDefaultCost,getDefaultCost() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.getNDummies,getNDummies() -> retval,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.read,read(fn) -> None,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.setDefaultCost,setDefaultCost(defaultCost) -> None,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.setNDummies,setNDummies(nDummies) -> None,OpenCV General,class_methods
Python,cv2,cv2.HistogramCostExtractor.write,write(fs) -> None,OpenCV General,class_methods
Python,cv2,cv2.IStreamReader.read,"read(buffer, size) -> retval",OpenCV General,class_methods
Python,cv2,cv2.IStreamReader.seek,"seek(offset, origin) -> retval",OpenCV General,class_methods
Python,cv2,cv2.KAZE.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.compute,"compute(image, keypoints[, descriptors]) -> keypoints, descriptors",OpenCV General,class_methods
Python,cv2,cv2.KAZE.create,"create([, extended[, upright[, threshold[, nOctaves[, nOctaveLayers[, diffusivity]]]]]]) -> retval",OpenCV General,class_methods
Python,cv2,cv2.KAZE.defaultNorm,defaultNorm() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.descriptorSize,descriptorSize() -> retval,OpenCV Features,class_methods
Python,cv2,cv2.KAZE.descriptorType,descriptorType() -> retval,OpenCV Features,class_methods
Python,cv2,cv2.KAZE.detect,"detect(image[, mask]) -> keypoints",OpenCV General,class_methods
Python,cv2,cv2.KAZE.detectAndCompute,"detectAndCompute(image, mask[, descriptors[, useProvidedKeypoints]]) -> keypoints, descriptors",OpenCV General,class_methods
Python,cv2,cv2.KAZE.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getDiffusivity,getDiffusivity() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getExtended,getExtended() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getNOctaveLayers,getNOctaveLayers() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getNOctaves,getNOctaves() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getThreshold,getThreshold() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.getUpright,getUpright() -> retval,OpenCV General,class_methods
Python,cv2,cv2.KAZE.read,read(fileName) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.setDiffusivity,setDiffusivity(diff) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.setExtended,setExtended(extended) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.setNOctaveLayers,setNOctaveLayers(octaveLayers) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.setNOctaves,setNOctaves(octaves) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.setThreshold,setThreshold(threshold) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.setUpright,setUpright(upright) -> None,OpenCV General,class_methods
Python,cv2,cv2.KAZE.write,write(fileName) -> None,OpenCV General,class_methods
Python,cv2,cv2.KalmanFilter.correct,correct(measurement) -> retval,OpenCV General,class_methods
Python,cv2,cv2.KalmanFilter.predict,"predict([, control]) -> retval",OpenCV General,class_methods
Python,cv2,cv2.KeyPoint.convert,"convert(keypoints[, keypointIndexes]) -> points2f",OpenCV General,class_methods
Python,cv2,cv2.KeyPoint.overlap,"overlap(kp1, kp2) -> retval",OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.compareSegments,"compareSegments(size, lines1, lines2[, image]) -> retval, image",OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.detect,"detect(image[, lines[, width[, prec[, nfa]]]]) -> lines, width, prec, nfa",OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.drawSegments,"drawSegments(image, lines) -> image",OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.read,read(fn) -> None,OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.LineSegmentDetector.write,write(fs) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.compute,"compute(image, keypoints[, descriptors]) -> keypoints, descriptors",OpenCV General,class_methods
Python,cv2,cv2.MSER.create,"create([, delta[, min_area[, max_area[, max_variation[, min_diversity[, max_evolution[, area_threshold[, min_margin[, edge_blur_size]]]]]]]]]) -> retval",OpenCV General,class_methods
Python,cv2,cv2.MSER.defaultNorm,defaultNorm() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.descriptorSize,descriptorSize() -> retval,OpenCV Features,class_methods
Python,cv2,cv2.MSER.descriptorType,descriptorType() -> retval,OpenCV Features,class_methods
Python,cv2,cv2.MSER.detect,"detect(image[, mask]) -> keypoints",OpenCV General,class_methods
Python,cv2,cv2.MSER.detectAndCompute,"detectAndCompute(image, mask[, descriptors[, useProvidedKeypoints]]) -> keypoints, descriptors",OpenCV General,class_methods
Python,cv2,cv2.MSER.detectRegions,"detectRegions(image) -> msers, bboxes",OpenCV General,class_methods
Python,cv2,cv2.MSER.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getAreaThreshold,getAreaThreshold() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getDelta,getDelta() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getEdgeBlurSize,getEdgeBlurSize() -> retval,OpenCV Filtering,class_methods
Python,cv2,cv2.MSER.getMaxArea,getMaxArea() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getMaxEvolution,getMaxEvolution() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getMaxVariation,getMaxVariation() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getMinArea,getMinArea() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getMinDiversity,getMinDiversity() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getMinMargin,getMinMargin() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.getPass2Only,getPass2Only() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MSER.read,read(fileName) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setAreaThreshold,setAreaThreshold(areaThreshold) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setDelta,setDelta(delta) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setEdgeBlurSize,setEdgeBlurSize(edge_blur_size) -> None,OpenCV Filtering,class_methods
Python,cv2,cv2.MSER.setMaxArea,setMaxArea(maxArea) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setMaxEvolution,setMaxEvolution(maxEvolution) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setMaxVariation,setMaxVariation(maxVariation) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setMinArea,setMinArea(minArea) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setMinDiversity,setMinDiversity(minDiversity) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setMinMargin,setMinMargin(min_margin) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.setPass2Only,setPass2Only(f) -> None,OpenCV General,class_methods
Python,cv2,cv2.MSER.write,write(fileName) -> None,OpenCV General,class_methods
Python,cv2,cv2.Mat.all,"a.all(axis=None, out=None, keepdims=False, *, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.any,"a.any(axis=None, out=None, keepdims=False, *, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.argmax,"a.argmax(axis=None, out=None, *, keepdims=False)",OpenCV General,class_methods
Python,cv2,cv2.Mat.argmin,"a.argmin(axis=None, out=None, *, keepdims=False)",OpenCV General,class_methods
Python,cv2,cv2.Mat.argpartition,"a.argpartition(kth, axis=-1, kind='introselect', order=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.argsort,"a.argsort(axis=-1, kind=None, order=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.astype,"a.astype(dtype, order='K', casting='unsafe', subok=True, copy=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.byteswap,a.byteswap(inplace=False),OpenCV General,class_methods
Python,cv2,cv2.Mat.choose,"a.choose(choices, out=None, mode='raise')",OpenCV General,class_methods
Python,cv2,cv2.Mat.clip,"a.clip(min=None, max=None, out=None, **kwargs)",OpenCV General,class_methods
Python,cv2,cv2.Mat.compress,"a.compress(condition, axis=None, out=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.conj,a.conj(),OpenCV General,class_methods
Python,cv2,cv2.Mat.conjugate,a.conjugate(),OpenCV General,class_methods
Python,cv2,cv2.Mat.copy,a.copy(order='C'),OpenCV General,class_methods
Python,cv2,cv2.Mat.cumprod,"a.cumprod(axis=None, dtype=None, out=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.cumsum,"a.cumsum(axis=None, dtype=None, out=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.diagonal,"a.diagonal(offset=0, axis1=0, axis2=1)",OpenCV General,class_methods
Python,cv2,cv2.Mat.dot,Mat.dot,OpenCV General,class_methods
Python,cv2,cv2.Mat.dump,a.dump(file),OpenCV General,class_methods
Python,cv2,cv2.Mat.dumps,a.dumps(),OpenCV General,class_methods
Python,cv2,cv2.Mat.fill,a.fill(value),OpenCV General,class_methods
Python,cv2,cv2.Mat.flatten,a.flatten(order='C'),OpenCV General,class_methods
Python,cv2,cv2.Mat.getfield,"a.getfield(dtype, offset=0)",OpenCV General,class_methods
Python,cv2,cv2.Mat.item,a.item(*args),OpenCV General,class_methods
Python,cv2,cv2.Mat.itemset,a.itemset(*args),OpenCV General,class_methods
Python,cv2,cv2.Mat.max,"a.max(axis=None, out=None, keepdims=False, initial=<no value>, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.mean,"a.mean(axis=None, dtype=None, out=None, keepdims=False, *, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.min,"a.min(axis=None, out=None, keepdims=False, initial=<no value>, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.newbyteorder,"arr.newbyteorder(new_order='S', /)",OpenCV General,class_methods
Python,cv2,cv2.Mat.nonzero,a.nonzero(),OpenCV General,class_methods
Python,cv2,cv2.Mat.partition,"a.partition(kth, axis=-1, kind='introselect', order=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.prod,"a.prod(axis=None, dtype=None, out=None, keepdims=False, initial=1, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.ptp,"a.ptp(axis=None, out=None, keepdims=False)",OpenCV General,class_methods
Python,cv2,cv2.Mat.put,"a.put(indices, values, mode='raise')",OpenCV General,class_methods
Python,cv2,cv2.Mat.ravel,a.ravel([order]),OpenCV General,class_methods
Python,cv2,cv2.Mat.repeat,"a.repeat(repeats, axis=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.reshape,"a.reshape(shape, order='C')",OpenCV General,class_methods
Python,cv2,cv2.Mat.resize,"a.resize(new_shape, refcheck=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.round,"a.round(decimals=0, out=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.searchsorted,"a.searchsorted(v, side='left', sorter=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.setfield,"a.setfield(val, dtype, offset=0)",OpenCV General,class_methods
Python,cv2,cv2.Mat.setflags,"a.setflags(write=None, align=None, uic=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.sort,"a.sort(axis=-1, kind=None, order=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.squeeze,a.squeeze(axis=None),OpenCV General,class_methods
Python,cv2,cv2.Mat.std,"a.std(axis=None, dtype=None, out=None, ddof=0, keepdims=False, *, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.sum,"a.sum(axis=None, dtype=None, out=None, keepdims=False, initial=0, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.swapaxes,"a.swapaxes(axis1, axis2)",OpenCV General,class_methods
Python,cv2,cv2.Mat.take,"a.take(indices, axis=None, out=None, mode='raise')",OpenCV General,class_methods
Python,cv2,cv2.Mat.tobytes,a.tobytes(order='C'),OpenCV General,class_methods
Python,cv2,cv2.Mat.tofile,"a.tofile(fid, sep="""", format=""%s"")",OpenCV General,class_methods
Python,cv2,cv2.Mat.tolist,a.tolist(),OpenCV General,class_methods
Python,cv2,cv2.Mat.tostring,a.tostring(order='C'),OpenCV General,class_methods
Python,cv2,cv2.Mat.trace,"a.trace(offset=0, axis1=0, axis2=1, dtype=None, out=None)",OpenCV General,class_methods
Python,cv2,cv2.Mat.transpose,a.transpose(*axes),OpenCV General,class_methods
Python,cv2,cv2.Mat.var,"a.var(axis=None, dtype=None, out=None, ddof=0, keepdims=False, *, where=True)",OpenCV General,class_methods
Python,cv2,cv2.Mat.view,"a.view([dtype][, type])",OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.process,"process(src, times, response[, dst]) -> dst",OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.read,read(fn) -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeDebevec.write,write(fs) -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.process,"process(src, times, response[, dst]) -> dst",OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.read,read(fn) -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.save,save(filename) -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeExposures.write,write(fs) -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.clear,clear() -> None,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.empty,empty() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.getContrastWeight,getContrastWeight() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.getDefaultName,getDefaultName() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.getExposureWeight,getExposureWeight() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.getSaturationWeight,getSaturationWeight() -> retval,OpenCV General,class_methods
Python,cv2,cv2.MergeMertens.process,"process(src, times, response[, dst]) -> dst",OpenCV General,class_methods
